time,cargo x,cargo y,cargo z,cargo alpha,cargo beta,cargo gamma,phi1,phi2,phi3,phi4,current1,current2,current3,current4,r1 x,r1 y,r1 z,r2 x,r2 y,r2 z,r3 x,r3 y,r3 z,r4 x,r4 y,r4 z
4357,-1.037295341,-0.92554152,0.073356353,0.001058866,0.001635033,0.860886395,1.536680667,2.871189272,0.775029389,3.03243213,0.56203986,0.538416879,0.605186097,0.512356322,-0.63272965,0.116089143,-0.048186824,-0.416991651,-2.180409193,-1.349697709,-1.338392854,-1.985639095,0.81632036,0.789423585,-2.424940825,-2.271763563
4358,-1.036523223,-0.925162971,0.073316924,0.000982361,0.001544567,0.859595001,1.596680667,2.911189272,0.82474832,3.079467644,0.565229927,0.538293596,0.606590871,0.51238363,-0.629600406,0.119454458,-0.047917549,-0.416921705,-2.180629492,-1.349919796,-1.338279843,-1.985384464,0.815672815,0.789410293,-2.425009727,-2.271517515
4359,-1.035662055,-0.924636364,0.07331387,0.000931471,0.001544663,0.858031511,1.656680667,2.951189272,0.874873113,3.119467644,0.566682307,0.538291021,0.608296281,0.512650467,-0.627489626,0.121746808,-0.047530327,-0.416775018,-2.180901289,-1.350178242,-1.338234425,-1.985325456,0.815093577,0.789448798,-2.425032854,-2.271301508
4360,-1.034835696,-0.924067914,0.073287219,0.000854707,0.001500033,0.856438577,1.716680667,2.991189272,0.925413887,3.159467644,0.569334385,0.538482009,0.610032051,0.5126382,-0.624518216,0.124937318,-0.047034636,-0.416549236,-2.181195021,-1.350476146,-1.337987304,-1.984959126,0.814249158,0.789322197,-2.42503953,-2.271393776
4361,-1.034110785,-0.923510253,0.073225074,0.000749408,0.001363495,0.854962945,1.776680667,3.031189272,0.976386975,3.199467644,0.57047544,0.538256251,0.611729435,0.512407797,-0.622706175,0.126949564,-0.0469197,-0.416533977,-2.181551933,-1.35084486,-1.337606668,-1.984397531,0.813412368,0.789012134,-2.42510128,-2.271631479
4362,-1.033292651,-0.922801375,0.073247999,0.000739096,0.001418788,0.85325408,1.836680667,3.071189272,1.027818217,3.239467644,0.575513121,0.537991182,0.613948182,0.512398343,-0.617950678,0.131933078,-0.046703875,-0.416490585,-2.182135344,-1.351383209,-1.337356567,-1.983942747,0.812353075,0.788974762,-2.425064802,-2.271960497
4363,-1.032524467,-0.922034621,0.073193394,0.000623955,0.001301293,0.851461232,1.896680667,3.111189272,1.079743206,3.279467644,0.576154939,0.538050247,0.616391085,0.512611548,-0.616270006,0.13380149,-0.046269078,-0.416314721,-2.182898998,-1.35210073,-1.337255716,-1.983767509,0.811936259,0.788641155,-2.424893379,-2.271576643
4364,-1.03194344,-0.921371102,0.073116787,0.000492349,0.001118957,0.84992981,1.946638688,3.151189272,1.132209098,3.319467644,0.577824871,0.537988193,0.61899144,0.512516881,-0.614077628,0.136153653,-0.046054777,-0.416235268,-2.183980942,-1.353132844,-1.33700645,-1.983369827,0.811228216,0.788469613,-2.424710989,-2.271302223
4365,-1.031530023,-0.92082715,0.073046871,0.000386564,0.000931803,0.848690629,1.986638688,3.191189272,1.185272669,3.359467644,0.579025708,0.53805684,0.621165971,0.512159652,-0.612455249,0.137969464,-0.045788921,-0.416109443,-2.184960365,-1.35404098,-1.33663547,-1.982781053,0.81069541,0.788400173,-2.424656153,-2.271351576
4366,-1.031183243,-0.920279026,0.072994992,0.000281914,0.000804017,0.847556829,2.026638688,3.231189272,1.239013319,3.399467644,0.581595677,0.538309945,0.624016363,0.512028926,-0.609930873,0.140684962,-0.045386478,-0.4159033,-2.186480761,-1.355487108,-1.336450577,-1.982394576,0.810092986,0.788140357,-2.424588203,-2.271467924
4367,-1.030935049,-0.919795454,0.072951734,0.0002163,0.000666683,0.846571684,2.066638688,3.271189272,1.293531219,3.439467644,0.582264139,0.538156517,0.62754413,0.51171098,-0.608848512,0.141930819,-0.045358341,-0.415943831,-2.188643932,-1.357481122,-1.3361696,-1.981925964,0.809807658,0.788283288,-2.424490213,-2.271516085
4368,-1.030806303,-0.919383883,0.072911724,0.000160566,0.000503715,0.845763385,2.106638688,3.311189272,1.348930033,3.479467644,0.585009168,0.538356727,0.630032561,0.510431746,-0.606513321,0.144506276,-0.045127407,-0.415802211,-2.190159559,-1.358886242,-1.335267901,-1.980773687,0.809475064,0.788299859,-2.424166203,-2.27169776
4369,-1.030650735,-0.918880403,0.072896004,7.42E-05,0.000421676,0.845052063,2.146638688,3.351189272,1.40534059,3.519467644,0.584859775,0.538307912,0.632225674,0.50817985,-0.606078565,0.144986168,-0.045005992,-0.415762454,-2.191343784,-1.360108972,-1.333664298,-1.978739381,0.809378326,0.788270473,-2.423859596,-2.272083759
4370,-1.03049624,-0.91831547,0.072893217,-2.06E-05,0.000352611,0.844543457,2.186638688,3.391189272,1.462917924,3.559467644,0.58624673,0.537798025,0.634198331,0.505091933,-0.604597867,0.146582827,-0.045129966,-0.415917516,-2.19238615,-1.361182094,-1.33141613,-1.97596693,0.808886528,0.788303614,-2.423667192,-2.272499561
4371,-1.030316472,-0.917620659,0.072895877,-0.000161677,0.000278946,0.844148993,2.226638688,3.431189272,1.521852251,3.599467644,0.588787998,0.536189575,0.636462874,0.501316583,-0.60233891,0.149058014,-0.045933839,-0.416748464,-2.193607807,-1.362363815,-1.328594446,-1.972527862,0.808873296,0.788301587,-2.423625946,-2.272945642
4372,-1.030106187,-0.916778028,0.072918534,-0.000329389,0.000211291,0.843781769,2.266638688,3.471189272,1.581852251,3.639467644,0.588323147,0.533386318,0.638275263,0.497072593,-0.602058291,0.149432793,-0.047490664,-0.41833815,-2.194355011,-1.36326313,-1.325355887,-1.96860218,0.808301151,0.788272977,-2.423461199,-2.273328304
4373,-1.029995799,-0.915952325,0.072946645,-0.000465196,5.96E-05,0.843593478,2.306638688,3.511189272,1.641852251,3.679467644,0.58827362,0.529720283,0.64003359,0.492053111,-0.60156095,0.149998903,-0.049682107,-0.420565605,-2.195196867,-1.364180684,-1.321592093,-1.964073539,0.807597399,0.788241565,-2.423305511,-2.273599148
4374,-1.029935837,-0.915055215,0.073000491,-0.000639421,-9.64E-05,0.843458295,2.346638688,3.551189272,1.701852251,3.719467644,0.588965429,0.525244962,0.64101931,0.487048564,-0.600581944,0.151070774,-0.052428074,-0.423356384,-2.195432901,-1.364630342,-1.317798853,-1.959530592,0.80684334,0.788164437,-2.423325777,-2.273793697
4375,-1.029915452,-0.914019763,0.073084787,-0.000867619,-0.000261012,0.843282104,2.386638688,3.591189272,1.761852251,3.759467644,0.589542398,0.520161428,0.642058789,0.48169704,-0.599639654,0.152134553,-0.055566564,-0.426542163,-2.195644855,-1.365086675,-1.313674688,-1.954595327,0.806349456,0.788056791,-2.423135519,-2.273951054
4376,-1.02999413,-0.912923872,0.073179126,-0.001070492,-0.000474576,0.843102753,2.426638688,3.631189272,1.821852251,3.799467644,0.588808738,0.514641065,0.642535707,0.476629486,-0.59960705,0.152251348,-0.059048992,-0.430082858,-2.195496082,-1.365219355,-1.30974555,-1.949927568,0.806200087,0.787939429,-2.42330575,-2.27359128
4377,-1.03021884,-0.911761403,0.073315151,-0.001328648,-0.000696607,0.842826903,2.466638688,3.671189272,1.881852251,3.839467644,0.588810972,0.50911488,0.64271504,0.471853154,-0.599042654,0.152904987,-0.062607445,-0.433692396,-2.195048809,-1.365279675,-1.306003451,-1.945516706,0.805740058,0.787797332,-2.42300272,-2.273007154
4378,-1.030649066,-0.910448909,0.073521897,-0.001720431,-0.000927785,0.842225313,2.506638688,3.711189272,1.941852251,3.879467644,0.589110946,0.503787423,0.642718028,0.467614736,-0.598296225,0.15381822,-0.066123389,-0.437264353,-2.194516182,-1.365120292,-1.302633405,-1.941542387,0.805483639,0.787517965,-2.423579454,-2.272419214
4379,-1.031582594,-0.908775806,0.073827937,-0.00198978,-0.000889404,0.840731025,2.546638688,3.751189272,2.001852251,3.919467644,0.5893789,0.499100916,0.6426977,0.46345551,-0.597371459,0.154922843,-0.069478117,-0.440671861,-2.19391799,-1.364932775,-1.299397588,-1.937801003,0.805391192,0.787127733,-2.423641443,-2.271088362
4380,-1.035243511,-0.905513823,0.073603287,-0.001088749,-0.010114785,0.835528612,2.586638688,3.791189272,2.061852251,3.959467644,0.588279793,0.498830966,0.640379356,0.458429094,-0.597359359,0.155031309,-0.072442941,-0.443682671,-2.19316411,-1.364530087,-1.296865106,-1.934846997,0.805252671,0.786800623,-2.423885584,-2.269841671
4381,-1.037841082,-0.901887238,0.075553373,-0.004266535,-0.005105,0.831624627,2.626638688,3.831189272,2.121852251,3.999467644,0.58628727,0.494858707,0.642217641,0.458040855,-0.596710742,0.155881196,-0.075118408,-0.446378082,-2.192750216,-1.364335895,-1.295133591,-1.932807803,0.805054426,0.786657989,-2.424183369,-2.269060135
4382,-1.04069829,-0.899242163,0.083031975,-0.017303007,-0.017415084,0.82940942,2.666638688,3.871189272,2.181852251,4.039467644,0.587243494,0.495293643,0.641432965,0.460226454,-0.595514894,0.157289341,-0.077452376,-0.448733002,-2.192320585,-1.364160538,-1.293580651,-1.930986166,0.804813266,0.786517799,-2.424078226,-2.268375158
4383,-1.042203903,-0.897909641,0.082943603,-0.017411124,-0.017462563,0.827574611,2.706638688,3.911189272,2.241852251,4.079467644,0.586769555,0.49308399,0.64107994,0.458293755,-0.595371008,0.157494083,-0.079584658,-0.450879216,-2.1919806,-1.363914132,-1.292237163,-1.929424405,0.804728329,0.786347508,-2.42451334,-2.267579079
4384,-1.044227839,-0.89620167,0.086594544,-0.023743147,-0.023844924,0.82553345,2.746638688,3.951189272,2.301852251,4.119467644,0.587344167,0.493240556,0.640630975,0.459171427,-0.594658136,0.15850009,-0.08128874,-0.452609003,-2.191755772,-1.363756895,-1.291288614,-1.928310037,0.804727733,0.786098421,-2.425690651,-2.266809464
4385,-1.046170235,-0.894669712,0.088143811,-0.026519779,-0.026692577,0.82294929,2.786638688,3.991189272,2.361852251,4.159467644,0.588771539,0.493049621,0.640529757,0.459054328,-0.593316317,0.160254806,-0.082836688,-0.454177409,-2.191610098,-1.363739014,-1.290602922,-1.92752099,0.804876208,0.785788059,-2.425705433,-2.266317844
4386,-1.04746747,-0.893391371,0.087662004,-0.025843296,-0.02552681,0.820630312,2.826638688,4.031189272,2.421852251,4.199467644,0.590074469,0.491970389,0.641195237,0.458386386,-0.591832101,0.162030786,-0.084045328,-0.455365688,-2.191775322,-1.363799572,-1.2902807,-1.927151203,0.804633915,0.785873711,-2.425705671,-2.265982151
4387,-1.049011588,-0.89188236,0.089843787,-0.029704025,-0.030106451,0.818594277,2.866638688,4.071189272,2.481852251,4.239467644,0.589312475,0.492590571,0.641137925,0.45992082,-0.591902137,0.162080318,-0.08501,-0.456339002,-2.191697359,-1.363697648,-1.290232301,-1.927096367,0.804372549,0.785863578,-2.425981998,-2.265910625
4388,-1.04942441,-0.89141041,0.087092191,-0.024996143,-0.025495129,0.817461252,2.906638688,4.111189272,2.541852251,4.279467644,0.589226415,0.490875349,0.641594043,0.458144869,-0.591662467,0.162542656,-0.085649572,-0.456975847,-2.191842794,-1.363715053,-1.290228128,-1.927093387,0.803863227,0.785900831,-2.425909281,-2.265896797
4389,-1.050697923,-0.890157521,0.090092227,-0.030170815,-0.031112669,0.816170931,2.946638688,4.151189272,2.601852251,4.319467644,0.589671436,0.492476237,0.641340125,0.460343041,-0.591180503,0.163304493,-0.085925326,-0.457253784,-2.191708565,-1.363442302,-1.290229917,-1.927096725,0.803571761,0.785899162,-2.425778151,-2.26589489
4390,-1.050740838,-0.889939308,0.08615417,-0.023400977,-0.023885716,0.815311074,2.986638688,4.191189272,2.661852251,4.359467644,0.590084416,0.490719535,0.641771389,0.457847826,-0.590607345,0.164121956,-0.085973039,-0.457300901,-2.19166398,-1.363254905,-1.290231705,-1.927098989,0.803413332,0.785900056,-2.425673008,-2.265894651
4391,-1.051883459,-0.888656795,0.089071967,-0.028479386,-0.029276153,0.814220846,3.026638688,4.231189272,2.721852251,4.399467644,0.589533677,0.492405162,0.641645415,0.460128418,-0.590643167,0.164071798,-0.085992292,-0.457320333,-2.191585541,-1.363116741,-1.290235519,-1.927106619,0.802911103,0.785900772,-2.425893784,-2.265895128
4392,-1.051958203,-0.888439775,0.085643709,-0.022534274,-0.023009533,0.813578129,3.066638688,4.271189272,2.781852251,4.439467644,0.589473849,0.490890329,0.641748822,0.457999362,-0.590476036,0.164476782,-0.086012684,-0.457340837,-2.191414118,-1.362789035,-1.290237188,-1.927108526,0.803033829,0.785900772,-2.425873518,-2.265895367
4393,-1.052853346,-0.887349486,0.087452635,-0.025697729,-0.026338253,0.812718093,3.106638688,4.311189272,2.841852251,4.479467644,0.589778554,0.491909705,0.641370938,0.459559865,-0.590034187,0.165103272,-0.086028241,-0.457356453,-2.191071272,-1.362334251,-1.290242672,-1.927117109,0.802931607,0.785900652,-2.425605536,-2.26589632
4394,-1.053099871,-0.886825383,0.085635707,-0.022555968,-0.02292224,0.811994076,3.146638688,4.361201414,2.901852251,4.519467644,0.590292438,0.491087577,0.641380712,0.458654519,-0.589424133,0.165934324,-0.086047009,-0.457375288,-2.190775871,-1.361941338,-1.290244222,-1.927119255,0.803060353,0.785900772,-2.425463915,-2.265896559
4395,-1.053615212,-0.886014223,0.085358709,-0.022129014,-0.022425862,0.811129987,3.186638688,4.412078245,2.961852251,4.559467644,0.589991985,0.491057701,0.641563617,0.458841411,-0.589288414,0.166153789,-0.086061336,-0.457389742,-2.190691948,-1.361787677,-1.290248871,-1.927127361,0.802913547,0.785900772,-2.425621271,-2.265897274
4396,-1.054272771,-0.885236025,0.085911088,-0.023060983,-0.023460982,0.81034255,3.226638688,4.463129532,3.021852251,4.600603893,0.58961973,0.491514156,0.641477085,0.459444347,-0.589306951,0.166222438,-0.086078063,-0.45740664,-2.190560102,-1.361543059,-1.290250659,-1.927130818,0.802642345,0.785900891,-2.425415039,-2.265897751
4397,-1.054446816,-0.884902239,0.083453469,-0.018804517,-0.019044451,0.809749365,3.266638688,4.514362469,3.081852251,4.64764132,0.589483604,0.490491811,0.641369192,0.458071398,-0.589185834,0.166439116,-0.086093158,-0.457421839,-2.190229177,-1.361125469,-1.290254354,-1.927137136,0.802657068,0.785900891,-2.425156355,-2.265898466
4398,-1.055343866,-0.883896053,0.085767515,-0.022808081,-0.023276446,0.809033334,3.306638688,4.565798599,3.141852251,4.694614008,0.589055502,0.491733963,0.641059843,0.45987229,-0.589290738,0.166388988,-0.086108178,-0.45743677,-2.189969301,-1.360875487,-1.290258527,-1.927142978,0.802600265,0.785900831,-2.424628258,-2.265899181
4399,-1.055359244,-0.883799732,0.082379721,-0.016897455,-0.017134827,0.808589458,3.346638688,4.617434775,3.201852251,4.741610147,0.588195173,0.490288933,0.64125384,0.457828674,-0.589731872,0.166022345,-0.086124234,-0.457452774,-2.189914465,-1.360776782,-1.290261269,-1.927146912,0.803077817,0.785900772,-2.424740791,-2.265899897
4400,-1.056337833,-0.882903695,0.084748387,-0.020964086,-0.021474712,0.807995975,3.386638688,4.66929312,3.25543751,4.788631131,0.586730701,0.49163489,0.640898303,0.459535565,-0.59070152,0.165067315,-0.086137526,-0.457466245,-2.189751625,-1.360593915,-1.290266037,-1.927155852,0.803719044,0.785900891,-2.424810171,-2.265900373
4401,-1.05665648,-0.882831693,0.082478754,-0.016905677,-0.017341373,0.807699621,3.426638688,4.721362789,3.29543751,4.835750737,0.584434836,0.490875128,0.640742987,0.458043643,-0.592382193,0.163416699,-0.086154751,-0.457483411,-2.189632654,-1.360479593,-1.29026866,-1.927159429,0.80443877,0.785900772,-2.424678087,-2.265901089
4402,-1.057522416,-0.882414341,0.082970619,-0.0176434,-0.018293686,0.807481587,3.466638688,4.773648587,3.33543751,4.882983159,0.581464268,0.491490348,0.640166907,0.458310687,-0.59469378,0.161104903,-0.08616931,-0.457498014,-2.189449072,-1.360391259,-1.290274858,-1.927170157,0.805118561,0.785900831,-2.424509048,-2.265902042
4403,-1.058449745,-0.882179141,0.083288603,-0.01797932,-0.018855892,0.807558298,3.506638688,4.826137979,3.37543751,4.930358296,0.578016615,0.492073727,0.639032565,0.458325232,-0.597545207,0.158226088,-0.086187907,-0.45751664,-2.189041376,-1.360065341,-1.29027915,-1.92717731,0.805782139,0.78590095,-2.424341202,-2.265902996
4404,-1.059160948,-0.882255673,0.081259757,-0.014103565,-0.015163067,0.808206081,3.546638688,4.878797685,3.41543751,4.9779105,0.574163703,0.491475513,0.636734923,0.456857256,-0.600875199,0.154835895,-0.086206242,-0.457534939,-2.187837601,-1.35905838,-1.290285945,-1.927189231,0.806341112,0.78590095,-2.424057484,-2.26590395
4405,-1.060576797,-0.881673336,0.083370969,-0.017329248,-0.018893091,0.809249878,3.586638688,4.931608154,3.45543751,5.025628884,0.570083608,0.49259715,0.632996334,0.458183892,-0.604566038,0.151070476,-0.086225286,-0.457553864,-2.185866356,-1.357374191,-1.290294051,-1.927202463,0.806907237,0.785900772,-2.423828363,-2.26590538
4406,-1.061341405,-0.881462336,0.080220081,-0.010897018,-0.012896334,0.811403513,3.626638688,4.984493525,3.49543751,5.073547439,0.565944784,0.490784263,0.628537118,0.456480734,-0.608458459,0.147073373,-0.086245313,-0.457573801,-2.183256388,-1.355128884,-1.290301204,-1.927214861,0.807380974,0.785900772,-2.423628092,-2.265906811
4407,-1.062978506,-0.880564809,0.081496045,-0.012729366,-0.014968108,0.813447595,3.666638688,5.037413057,3.53543751,5.121646605,0.561623887,0.491079389,0.623106681,0.457722722,-0.612547994,0.142872527,-0.086259954,-0.457588255,-2.180182934,-1.352465272,-1.290311217,-1.927231312,0.808154285,0.785900772,-2.423496485,-2.265908718
4408,-1.06430316,-0.879986882,0.079948016,-0.009714075,-0.011803279,0.815744996,3.706638688,5.090280812,3.57543751,5.169937936,0.557488867,0.490030904,0.617290595,0.457272488,-0.616540611,0.138763711,-0.086274512,-0.45760259,-2.176733017,-1.349473953,-1.290317893,-1.927242637,0.808709919,0.785900712,-2.423393965,-2.26590991
4409,-1.065804958,-0.879210174,0.077784762,-0.010897798,-0.007848895,0.818247139,3.753752136,5.143008424,3.61543751,5.218410226,0.552627055,0.488274531,0.611522315,0.457903437,-0.620484233,0.134688839,-0.086283229,-0.457611114,-2.173135996,-1.346325755,-1.290327191,-1.927257776,0.809081376,0.785900652,-2.423521042,-2.265911818
4410,-1.067574382,-0.87852484,0.078156888,-0.007414023,-0.007768393,0.820934117,3.803994469,5.195526691,3.65543751,5.267061485,0.549988941,0.488467171,0.60485903,0.457659232,-0.624188185,0.130879179,-0.086289242,-0.457616985,-2.169566154,-1.343201399,-1.290335059,-1.927271008,0.809771121,0.785900593,-2.423823595,-2.265913248
4411,-1.068080783,-0.877938628,0.076720163,-0.004040314,-0.005177114,0.822437704,3.854133826,5.247736296,3.69543751,5.315882651,0.545989537,0.48737941,0.600136147,0.457340854,-0.627551436,0.127424926,-0.086291604,-0.45761922,-2.166379929,-1.340390086,-1.290342689,-1.927282929,0.810539126,0.785900474,-2.424537897,-2.265914917
4412,-1.069076777,-0.877270639,0.076324508,-0.004961706,-0.004211474,0.824009836,3.904053344,5.299558275,3.73543751,5.364859204,0.542453207,0.486740161,0.595563658,0.458067505,-0.630502105,0.124362342,-0.086290032,-0.45761779,-2.163428068,-1.337766171,-1.290350318,-1.927296281,0.81115967,0.785900712,-2.425318003,-2.265916109
4413,-1.069936633,-0.876469254,0.075579964,-0.002268459,-0.002381499,0.82598567,3.953655225,5.350920089,3.77543751,5.413983258,0.540119784,0.485860895,0.591579784,0.458193474,-0.632956386,0.121824637,-0.086286433,-0.457614332,-2.161008358,-1.335613489,-1.290357232,-1.927307367,0.811775684,0.785900712,-2.425973415,-2.26591754
4414,-1.070966482,-0.875672638,0.07444565,-8.69E-05,-0.001059066,0.826818645,4.002864814,5.401770182,3.81543751,5.46324518,0.538001464,0.485503109,0.588271518,0.458042899,-0.634907067,0.119773589,-0.086279556,-0.457607746,-2.159008265,-1.333853126,-1.290363908,-1.927318335,0.81214571,0.785900831,-2.426369905,-2.26591897
